id,day,author,problem,language,ac,len,word,source,token,time,memory,status
33510826,2017-12-22 17:34:00,Yash_,820B - Mister B and Angle in Polygon,Python 3,Accepted,2,36,"s , a = map ( int , input (). split ()) print ( 2 , 1 , min ( 2 + max ( 1 ,( a * s + 90 )// 180 ), s ))",pln pun pln pun pln pun pln pun pln pun pln pun kwd pun lit pun lit pun pln pun lit pun pln pun lit pun pln pun pln pun lit pun lit pun pln pun,62 ms,5400 KB,820
28212975,2017-07-02 18:23:00,orailly,821B - Okabe and Banana Trees,Python 3,Accepted,2,65,"m ,  b  =  map ( int ,  input (). split ()) print ( max (( x  +  y )   *   ( x  +   1 )   *   ( y  +   1 )   for  y ,  x  in  enumerate ( range ( b  *  m ,   - m ,   - m )))   //   2 )",pln pun pln pun pln pun pln pun pln pun pln pun kwd pun pln pun pln pun pln pun pln pun pln pun pln pun pln lit pun pln pun pln pun pln pun pln lit pun pln kwd pln pun pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln lit pun,62 ms,5400 KB,821
78985299,2020-05-04 19:09:00,coderemite,822B - Crossword solving,Python 3,Accepted,8,97,"n , m = map ( int , input (). split ()) s , t = input (), input () r =[ 0 ]*( m + 1 ) for  i  in  range ( m - n + 1 ):   a =[ j + 1   for  j , x  in  enumerate ( zip ( s , t [ i : i + n ]))   if  x [ 0 ]!= x [ 1 ]]    if  len ( a )< len ( r ): r = a print ( len ( r )) print (* r )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun lit pun kwd pln kwd pln pun pln pun pln pun lit pun pln pun pln pun lit pln kwd pln pun pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln pun lit pun pln pun lit pun pln kwd pln pun pln pun pln pun pln pun pln pun pln kwd pun pln pun pln pun kwd pun pln pun,155 ms,300 KB,822
52256765,2019-04-03 09:16:00,r57shell,825B - Five-In-a-Row,Python 3,Accepted,32,226,"import  sys from  math  import   *   def  minp (): 	 return  sys . stdin . readline (). strip ()   def  mint (): 	 return  int ( minp ())   def  mints (): 	 return  map ( int ,  minp (). split ())   a  =   [  minp ()   for  i  in  range ( 10 )   ] d  =   [( 1 , 0 ),   ( 1 , 1 ),   ( 0 , 1 ),   ( 1 ,   - 1 )] for  x  in  range ( 10 ): 	 for  y  in  range ( 10 ): 		 for  dx ,  dy  in  d : 			c1  =   0 			c2  =   0 			 for  j  in  range ( 5 ): 				xx  =  x + dx * j 				yy  =  y + dy * j 				 if  xx  <   10   and  yy  <   10   and  yy  >=   0 : 					w  =  a [ x + dx * j ][ y + dy * j ] 					 if  w  ==   'X' : 						c1  +=   1 					 elif  w  ==   '.' : 						c2  +=   1 			 if  c1  ==   4   and  c2  ==   1 : 				 print ( ""YES"" ) 				exit ( 0 ) print ( ""NO"" )",kwd pln kwd pln kwd pln pun pln kwd pln pun pln kwd pln pun pln pun pln pun pln pun pln kwd pln pun pln kwd pln pun pln pun pln kwd pln pun pln kwd pln pun pln pun pln pun pln pun pln pln pun pln pun pln pun pln kwd pln kwd pln pun lit pun pln pun pln pun pln pun lit pun lit pun pln pun lit pun lit pun pln pun lit pun lit pun pln pun lit pun pln pun lit pun kwd pln kwd pln pun lit pun pln kwd pln kwd pln pun lit pun pln kwd pln pun pln kwd pln pun pln pun pln lit pln pun pln lit pln kwd pln kwd pln pun lit pun pln pun pln pun pln pun pln pln pun pln pun pln pun pln pln kwd pln pun pln lit pln kwd pln pun pln lit pln kwd pln pun pln lit pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln pun pln str pun pln pun pln lit pln kwd pln pun pln str pun pln pun pln lit pln kwd pln pun pln lit pln kwd pln pun pln lit pun pln kwd pun str pun pln pun lit pun kwd pun str pun,124 ms,0 KB,825
28477120,2017-07-12 17:37:00,Zrj,828D - High Load,Python 3,Accepted,20,0,,,1185 ms,5700 KB,827
28484972,2017-07-13 03:03:00,Islam_Atef,828B - Black Square,Python 3,Accepted,14,151,"h , w = map ( int , input (). split ()) x0 , y0 , x1 , y1 , c = 101 , 101 , 0 , 0 , 0 for  i  in  range ( h ):   s = str ( input ())    for  j  in  range ( w ):      if  s [ j ]==   'B' :       x0 ,  y0 ,  x1 ,  y1 ,  c  = min ( x0 , j ), min ( y0 , i ), max ( x1 , j ), max ( y1 , i ), c + 1 ans = max ( y1 - y0 + 1 , x1 - x0 + 1 ) if   ( ans > h )|( ans > w ):    print (- 1 ) elif  x0 == 101 :    print ( 1 ) else :    print ( ans * ans - c )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun lit pun lit pun lit pun lit kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln kwd pln kwd pln pun pln pun pln kwd pln pun pln pun pln str pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pln pun pln pun pln pun pln pun lit pun pln pun pln pun lit pun kwd pln pun pln pun pln pun pln pun pln pun pln kwd pun lit pun kwd pln pun lit pun pln kwd pun lit pun kwd pun pln kwd pun pln pun pln pun pln pun,77 ms,5400 KB,828
28565687,2017-07-15 09:29:00,DylanFrank,831E - Cards Sorting,Python 3,Accepted,14,151,"h , w = map ( int , input (). split ()) x0 , y0 , x1 , y1 , c = 101 , 101 , 0 , 0 , 0 for  i  in  range ( h ):   s = str ( input ())    for  j  in  range ( w ):      if  s [ j ]==   'B' :       x0 ,  y0 ,  x1 ,  y1 ,  c  = min ( x0 , j ), min ( y0 , i ), max ( x1 , j ), max ( y1 , i ), c + 1 ans = max ( y1 - y0 + 1 , x1 - x0 + 1 ) if   ( ans > h )|( ans > w ):    print (- 1 ) elif  x0 == 101 :    print ( 1 ) else :    print ( ans * ans - c )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun lit pun lit pun lit pun lit kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln kwd pln kwd pln pun pln pun pln kwd pln pun pln pun pln str pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pln pun pln pun pln pun pln pun lit pun pln pun pln pun lit pun kwd pln pun pln pun pln pun pln pun pln pun pln kwd pun lit pun kwd pln pun lit pun pln kwd pun lit pun kwd pun pln kwd pun pln pun pln pun pln pun,405 ms,15300 KB,830
73354563,2020-03-15 19:59:00,coderemite,831B - Keyboard Layouts,Python 3,Accepted,2,30,"a , b = input (), input () print ( input (). translate ( str . maketrans ( a + a . upper (), b + b . upper ())))",pln pun pln pun pln pun pln pun kwd pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun,108 ms,300 KB,831
28853309,2017-07-24 20:22:00,kosyachniy,832B - Petya and Exam,Python 3,Accepted,29,203,a = input () s = input () k = int ( input ())   def  qw ( c ): 	t = True 	w =- 1 	 if  len ( s )> len ( c )+ 1 :  t = False 	 try : 		 for  j  in  range ( len ( s )): 			w += 1 			 if  s [ j ]== '?' : 				 if  c [ w ]   not   in  a :  t = False 			 elif  s [ j ]== '*' : 				b = len ( c )- len ( s )+ 1 				 for  e  in  c [ j : j + b ]: 					 if  e  in  a : 						t = False 				w += b - 1 			 else : 				 if  s [ j ]!= c [ w ]:  t = False 			 if  t == False :   break 	 except   IndexError : 		 return   False 	 return  t  if  len ( c )== w + 1   else   False   for  i  in  range ( k ): 	c = input () 	 print ( 'YES' )   if  qw ( c )   else   print ( 'NO' ),pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln pun pln pun pln pun kwd pln pun lit pln kwd pln pun pln pun pln pun pln pun lit pun pln pun kwd pln kwd pun pln kwd pln kwd pln pun pln pun pln pun pln pun lit pln kwd pln pun pln pun str pun pln kwd pln pun pln pun pln kwd pln kwd pln pun pln pun kwd pln kwd pln pun pln pun str pun pln pun pln pun pln pun pln pun pln pun lit pln kwd pln kwd pln pun pln pun pln pun pln pun pln kwd pln kwd pln pun pln pun kwd pln pun pln pun lit pln kwd pun pln kwd pln pun pln pun pln pun pln pun pln pun kwd pln kwd pln pun kwd pun pln kwd pln kwd pln typ pun pln kwd pln kwd pln kwd pln kwd pln pun pln pun pln pun lit pln kwd pln kwd pln kwd pln kwd pln pun pln pun pln pun pln pun pln kwd pun str pun pln kwd pln pun pln pun pln kwd pln kwd pun str pun,1434 ms,5100 KB,832
79787612,2020-05-12 02:10:00,coderemite,834B - The Festive Evening,Python 3,Accepted,10,86,"n , k = map ( int , input (). split ()) a = input () d ={} for  i  in  range ( n ): d [ a [ i ]]= i s = set () for  i  in  range ( n ):   s |={ a [ i ]}    if  len ( s )> k : break    if  i == d [ a [ i ]]: s -={ a [ i ]} print ( 'YNEOS' [ len ( s )<= k :: 2 ])",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pln pun pln pun kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln kwd pln pun pln pun pln pun kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pun str pun pln pun pln pun pln pun lit pun,779 ms,3300 KB,834
29292941,2017-08-08 22:52:00,dvec,835B - The number on the board,Python 3,Accepted,3,48,"k , n = int ( input ()), sorted ([ int ( i ) for  i  in  input ()]); s , i = sum ( n ), 0 while  s < k : s += 9 - n [ i ]; i += 1 print ( i )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pln kwd pln pun pln pun pln pun pln pun pln pun lit kwd pln pun pln pun pln pun lit pun pln pun pln pun pln pun lit kwd pun pln pun,140 ms,5700 KB,835
29264658,2017-08-07 15:32:00,dvec,837B - Flag of Berland,Python 3,Accepted,10,172,"def  c ( f ,  n ,  m ):      if  n  %   3   !=   0 : return   0     s = n // 3 ; s = f [ 0 ], f [ s ], f [ 2 * s ]      if  set ( s )!= set ( map ( lambda  x : x * m , 'RGB' )): return   0      for  i  in  range ( n ):          if  f [ i ]   !=  s [ i * 3   //  n ]: return   0      return   1 n , m = map ( int ,  input (). split ()) f =[ input ()   for  _  in  range ( n )] print ( 'Yes' if  c ( f , n , m )   or  c ([ '' . join ( f [ j ][ i ]   for  j  in  range ( n ))   for  i  in  range ( m )], m , n ) else 'No' )",kwd pln pun pln pun pln pun pln pun pln kwd pln pun pln lit pln pun pln lit pun kwd pln lit pln pun pln pun lit pun pln pun pln pun lit pun pln pun pln pun pln pun lit pun pln pun pln kwd pln pun pln pun pln pun pln pun kwd pln pun pln pun pln pun str pun kwd pln lit pln kwd pln kwd pln pun pln pun pln kwd pln pun pln pun pln pun pln pun pln pun lit pln pun pln pun kwd pln lit pln kwd pln lit pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln kwd pln pun pln pun kwd pun str kwd pln pun pln pun pln pun pln pun pln kwd pln pun str pun pln pun pln pun pln pun pln pun pln kwd pln kwd pln pun pln pun pln kwd pln kwd pln pun pln pun pln pun pln pun kwd str pun,61 ms,4500 KB,837
29619030,2017-08-20 14:04:00,eddy1021,839B - Game of the Rows,Python 3,Accepted,8,76,"R = lambda : list ( map ( int , input (). split ())) n , k = R () t = 4 * n s = 0 for  i  in  R ():   s += i + i % 2   n -= i % 2 print ( 'NO' if  s > t + t  or   ( s == t + t  and  k == t  and  n > 0 )   else   'YES' )",pln pun kwd pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pln pun lit kwd pln kwd pln pun pln pun pln pun pln pun lit pln pun pln pun lit kwd pun str kwd pln pun pln pun pln kwd pln pun pln pun pln pun pln kwd pln pun pln kwd pln pun lit pun pln kwd pln str pun,77 ms,0 KB,839
45900311,2018-11-18 07:00:00,bergus,841B - Godsend,Python 3,Accepted,2,23,input () print ( 'SFeicrosntd' [ any ( int ( c )% 2   for  c  in  input (). split ()):: 2 ]),pln pun kwd pun str pun pln pun pln pun pln pun lit pln kwd pln kwd pln pun pln pun lit pun,545 ms,55600 KB,841
29900503,2017-08-29 22:01:00,UtkarshRanjan001#,842B - Gleb And Pizza,Python 3,Accepted,9,79,"r , d = map ( int , input (). split ()) n = int ( input ()) k = 0 for  i  in  range ( n ): 	x , y , w = map ( int , input (). split ()) 	l =( x ** 2 + y ** 2 )**( 1 / 2 ) 	 if  l - w >= r - d  and  l + w <= r : 		k += 1 print ( k )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun lit pun lit pun lit pun pln kwd pln pun pln pun pln pun pln kwd pln pun pln pun pln pun pln pun lit kwd pun pln pun,499 ms,0 KB,842
34451123,2018-01-22 17:51:00,yugle7,844D - Interactive LowerBound,Python 3,Accepted,9,79,"r , d = map ( int , input (). split ()) n = int ( input ()) k = 0 for  i  in  range ( n ): 	x , y , w = map ( int , input (). split ()) 	l =( x ** 2 + y ** 2 )**( 1 / 2 ) 	 if  l - w >= r - d  and  l + w <= r : 		k += 1 print ( k )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun lit pun lit pun lit pun pln kwd pln pun pln pun pln pun pln kwd pln pun pln pun pln pun pln pun lit kwd pun pln pun,124 ms,6000 KB,843
29843248,2017-08-28 13:35:00,YArya,844B - Rectangles,Python 3,Accepted,18,120,"n , m = map ( int , input (). split ()) a =[] k =- m * n     def  f ( n ): 	 return   2 ** n - 1   for  i  in  range ( n ): 	a . append ( list ( map ( int , input (). split ()))) 	b = sum ( a [ i ]) 	k += f ( b )+ f ( m - b ) for  i  in  range ( m ): 	b = 0 	 for  j  in  range ( n ): 		b += a [ j ][ i ] 	k += f ( b )+ f ( n - b ) print ( int ( k ))",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pln pln kwd pln pun pln pun pln kwd pln lit pun pln pun lit pln kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pln kwd pln pun pln pun pln pun lit pln kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pun pln pun pln pun,62 ms,0 KB,844
29647911,2017-08-21 18:13:00,eddy1021,845B - Luba And The Ticket,Python 3,Accepted,20,112,"x = int ( input ()) def  s ( a ):   r = 0    while  a > 0 :     r += a % 10     a //= 10    return  r def  d ( a , b ):   r = 0    for  i  in  range ( 6 ):      if  a % 10 != b % 10 :       r  +=   1     a //= 10     b //= 10    return  r c = 6 for  i  in  range ( 1000000 ):    if  s ( i % 1000 )== s ( i // 1000 ):     c = min ( c , d ( x , i )) print ( c )",pln pun pln pun pln pun kwd pln pun pln pun pln pun lit pln kwd pln pun lit pun pln pun pln pun lit pln pun lit pln kwd pln kwd pln pun pln pun pln pun pln pun lit pln kwd pln kwd pln pun lit pun pln kwd pln pun lit pun pln pun lit pun pln pun pln lit pln pun lit pln pun lit pln kwd pln pln pun lit kwd pln kwd pln pun lit pun pln kwd pln pun pln pun lit pun pln pun pln pun lit pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pun pln pun,1996 ms,0 KB,845
34804984,2018-02-01 16:57:00,yugle7,846B - Math Show,Python 3,Accepted,15,108,"f  =   lambda :  map ( int ,  input (). split ()) n ,  k ,  m  =  f () p  =  sorted ( f ()) x  =   0 s  =  sum ( p ) for  j  in  range ( n  +   1 ):     t  =  m  -  j  *  s      if  t  <   0 :   break     y  =  k  *  j  +  j      for  i  in  p :         d  =  min ( n  -  j ,  t  //  i )         y  +=  d         t  -=  d  *  i     x  =  max ( x ,  y ) print ( x )",pln pun pln kwd pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln lit pln pun pln pun pln pun kwd pln kwd pln pun pln pun pln lit pun pln pun pln pun pln pun pln pln kwd pln pun pln lit pun pln kwd pln pun pln pun pln pun pln pln kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pln pun pln pun pln pln pun pln pun pln pun pln pun kwd pun pln pun,62 ms,5500 KB,846
31863568,2017-10-29 13:41:00,megha213,847B - Preparing for Merge Sort,Python 3,Accepted,18,113,"n  =  int ( input ()) from  bisect  import  bisect_left     a  =  list ( map ( int ,  input (). split ())) ss  =   [] ms  =   [] for  i  in  range ( n ):     k  =  a [ i ]     ind  =  bisect_left ( ms ,   - k )      if  ind  ==  len ( ms ):         ss . append ([])         ms . append ( 0 )     ss [ ind ]. append ( k )     ms [ ind ]   =   - k   for  s  in  ss :      print ( ' ' . join ([ str ( i )   for  i  in  s ]))",pln pun pln pun pln pun kwd pln kwd pln pln pln pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pln kwd pln kwd pln pun pln kwd pun str pun pln pun pln pun pln pun pln kwd pln kwd pln pun,1294 ms,22300 KB,847
30001793,2017-09-02 07:12:00,hahho,849D - Rooter's Song,Python 3,Accepted,20,0,,,1200 ms,20900 KB,848
30000585,2017-09-02 05:37:00,permui,849B - Tell Your World,Python 3,Accepted,6,97,"n = int ( input ()) y = list ( map ( int , input (). split ())) def  check ( d ):      return  len ( set ( 2 * yi - d * i  for  i , yi  in  enumerate ( y )))== 2   print ( 'Yes'   if  any ( check ( d )   for  d  in   [ 2 *( y [ 1 ]- y [ 0 ]), 2 *( y [ 2 ]- y [ 1 ]), y [ 2 ]- y [ 0 ]])   else   'No' )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pln pun pln pun pln kwd pln pun pln pun lit pun pln pun pln pun pln kwd pln pun pln kwd pln pun pln pun lit pln kwd pun str pln kwd pln pun pln pun pln pun pln kwd pln kwd pln pun lit pun pln pun lit pun pln pun lit pun lit pun pln pun lit pun pln pun lit pun pln pun lit pun pln pun lit pun pln kwd pln str pun,62 ms,300 KB,849
30088970,2017-09-05 05:52:00,eddy1021,851B - Arpa and an exam about geometry,Python 3,Accepted,6,68,"ax , ay , bx , by , cx , cy = list ( map ( int , input (). split ())) ax -= bx ay -= by cx -= bx cy -= by print ( 'No' if  ax * cy - ay * cx == 0   or  ax ** 2 + ay ** 2 != cx ** 2 + cy ** 2   else 'Yes' )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pln pun pln pln pun pln pln pun pln kwd pun str kwd pln pun pln pun pln pun pln pun lit pln kwd pln pun lit pun pln pun lit pun pln pun lit pun pln pun lit pln kwd str pun,93 ms,0 KB,851
31528992,2017-10-20 13:02:00,yugle7,853B - Jury Meeting,Python 3,Accepted,34,262,"g  =   lambda :  map ( int ,  input (). split ()) n ,  m ,  k  =  g () F ,  T  =   [],   [] e  =  int ( 3e11 )   for  i  in  range ( m ):     d ,  f ,  t ,  c  =  g ()      if  f :  F . append (( d ,  f ,  c ))      else :  T . append ((- d ,  t ,  c ))   for  p  in   [ F ,  T ]:     C  =   [ e ]   *   ( n  +   1 )     s  =  n  *  e     q  =   []       p . sort ()      for  d ,  t ,  c  in  p :          if  C [ t ]   >  c :             s  +=  c  -  C [ t ]             C [ t ]   =  c              if  s  <  e :  q . append (( s ,  d ))     p . clear ()     p  +=  q   s ,  t  =  e ,   ( 0 ,   0 ) for  f  in  F :      while  f :          if  t [ 1 ]   +  f [ 1 ]   +  k  <   0 :  s  =  min ( s ,  f [ 0 ]   +  t [ 0 ])          elif  T :             t  =  T . pop ()              continue         f  =   0   print ( s  if  s  <  e  else   - 1 )",pln pun pln kwd pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pun pln pun pln pun pln pun pln pun pln pun pln kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln lit pun pln pun pln pun pln pln pun pln pun pln pln pun pln pun pln kwd pln pun pln pun pln kwd pln pun pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pln pln pun pln pun pln pun pln pun lit pun pln lit pun kwd pln kwd pln pun pln kwd pln pun pln kwd pln pun lit pun pln pun pln pun lit pun pln pun pln pun pln lit pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun lit pun pln kwd pln pun pln pun pln pun pln pun pln kwd pln pun pln lit pln kwd pun pln kwd pln pun pln kwd pln pun lit pun,639 ms,15800 KB,853
30167444,2017-09-07 01:18:00,YazanRi,854B - Maxim Buys an Apartment,Python 3,Accepted,2,34,"n , k = map ( int , input (). split ()) print ( min ( 1 , k , n - k ), min ( n - k , 2 * k ))",pln pun pln pun pln pun pln pun pln pun pln pun kwd pun pln pun lit pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun,62 ms,0 KB,854
33255578,2017-12-15 08:46:00,namkan,855B - Marvolo Gaunt's Ring,Python 3,Accepted,9,80,"cin = lambda : map ( int , input (). split ()) n , p , q , r = cin () A = cin () tp , tq , tr =- 1e20 ,- 1e20 ,- 1e20 for  a  in  A : 	tp = max ( tp , p * a ) 	tq = max ( tq , tp + q * a ) 	tr = max ( tr , tq + r * a ) print ( tr )",pln pun kwd pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun lit pun lit kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pun pln pun,234 ms,12800 KB,855
30462827,2017-09-18 14:56:00,eddy1021,861B - Which floor?,Python 3,Accepted,9,80,"cin = lambda : map ( int , input (). split ()) n , p , q , r = cin () A = cin () tp , tq , tr =- 1e20 ,- 1e20 ,- 1e20 for  a  in  A : 	tp = max ( tp , p * a ) 	tq = max ( tq , tp + q * a ) 	tr = max ( tr , tq + r * a ) print ( tr )",pln pun kwd pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun lit pun lit kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pun pln pun,62 ms,4500 KB,858
30587874,2017-09-21 18:52:00,yugle7,859B - Lazy Security Guard,Python 3,Accepted,1,23,print ( 2   *  int ( 0.99999   +   2   *  int ( input ())   **   0.5 )),kwd pun lit pln pun pln pun lit pln pun pln lit pln pun pln pun pln pun pln pun pln lit pun,62 ms,0 KB,859
33454660,2017-12-20 15:07:00,Jiburiru,858D - Polycarp's phone book,Python 3,Accepted,1,23,print ( 2   *  int ( 0.99999   +   2   *  int ( input ())   **   0.5 )),kwd pun lit pln pun pln pun lit pln pun pln lit pln pun pln pun pln pun pln pun pln lit pun,3119 ms,67000 KB,860
30462827,2017-09-18 14:56:00,eddy1021,861B - Which floor?,Python 3,Accepted,5,94,"R = lambda : list ( map ( int , input (). split ())) n , m = R () c =[ R () for  i  in  range ( m )] a = list ( set ([( n - 1 )// i + 1   for  i  in  range ( 1 , 999 ) if  all (( k [ 0 ]- 1 )// i + 1 == k [ 1 ] for  k  in  c )])) print ( a [ 0 ] if  len ( a )== 1   else   - 1 )",pln pun kwd pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun lit pln kwd pln kwd pln pun lit pun lit pun kwd pln pun pln pun lit pun lit pun pln pun lit pun pln pun lit pun kwd pln kwd pln pun kwd pun pln pun lit pun kwd pln pun pln pun lit pln kwd pln pun lit pun,62 ms,4500 KB,861
30532411,2017-09-20 04:52:00,winstontsai,862B - Mahmoud and Ehab and the bipartiteness,Python 3,Accepted,9,125,"n = int ( input ()); l =[ 1 ]+[ 0 ]* n ; d =[[] for  _  in  range ( n )]; c =[ 0 ] for  _  in  range ( n - 1 ):   a , b = map ( int , input (). split ()); d [ a - 1 ]+=[ b - 1 ]; d [ b - 1 ]+=[ a - 1 ] while  c :   x = c . pop ()    for  y  in  d [ x ]:      if   not  l [ y ]:       c +=[ y ]; l [ y ]=- l [ x ] r = l . count ( 1 ); print ( r *( n - r )- n + 1 )",pln pun pln pun pln pun pln pun lit pun lit pun pln pun pln pun kwd pln kwd pln pun pln pun pln pun lit pun kwd pln kwd pln pun pln pun lit pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun lit pun pln pun pln pun lit pun pln pun lit pun kwd pln pun pln pun pln pun pln pun pln kwd pln kwd pln pun pln pun pln kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun kwd pun pln pun pln pun pln pun pln pun lit pun,607 ms,12200 KB,862
31473532,2017-10-18 11:25:00,Gyxlove521,863B - Kayaking,Python 3,Accepted,8,96,"n = 2 * int ( input ()) w = sorted ( map ( int , input (). split ())) r = 10000 for  i  in  range ( n ):      for  j  in  range ( i ):         u = w [: j ]+ w [ j + 1 : i ]+ w [ i + 1 :]         r = min ( r , sum ( u [ i + 1 ]- u [ i ]   for  i  in  range ( 0 , n - 3 , 2 ))   ) print ( r )",pln pun lit pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit kwd pln kwd pln pun pln pun pln kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln kwd pln kwd pln pun lit pun pln pun lit pun lit pun pln pun kwd pun pln pun,139 ms,5400 KB,863
79267425,2020-05-07 15:13:00,coderemite,864B - Polycarp and Letters,Python 3,Accepted,2,25,"import  re print ( max ( len ({* x }) for  x  in  re . split ( '[A-Z\n]' ,[* open ( 0 )][ 1 ])))",kwd pln kwd pun pln pun pln pun pln pun kwd pln kwd pln pun pln pun str pun pln pun lit pun lit pun,140 ms,7300 KB,864
30916557,2017-10-01 21:44:00,yugle7,867C - Ordering Pizza,Python 3,Accepted,2,25,"import  re print ( max ( len ({* x }) for  x  in  re . split ( '[A-Z\n]' ,[* open ( 0 )][ 1 ])))",kwd pln kwd pun pln pun pln pun pln pun kwd pln kwd pln pun pln pun str pun pln pun lit pun lit pun,577 ms,13600 KB,865
30916557,2017-10-01 21:44:00,yugle7,867C - Ordering Pizza,Python 3,Accepted,2,25,"import  re print ( max ( len ({* x }) for  x  in  re . split ( '[A-Z\n]' ,[* open ( 0 )][ 1 ])))",kwd pln kwd pun pln pun pln pun pln pun kwd pln kwd pln pun pln pun str pun pln pun lit pun lit pun,577 ms,13600 KB,866
30960282,2017-10-03 10:00:00,nickluo,867B - Save the problem!,Python 3,Accepted,1,16,"print ( int ( input ())* 2 - 1 , 2 , 1 , 2 )",kwd pun pln pun pln pun lit pun lit pun lit pun lit pun lit pun,62 ms,0 KB,867
47246998,2018-12-19 09:22:00,tangmmmy,868B - Race Against Time,Python 3,Accepted,20,0,,,124 ms,0 KB,868
